OBJECTID,businessUnit_name,businessUnit_number,Description,Type,Address,City,County,State,Postal Code,Operation Status,GlobalID,x,y
51952,LAUREL MS,501,WM Supercenter,Retail,1621 HIGHWAY 15 N,LAUREL,JONES,MS,39440-2123,Open,a153a081-5beb-4327-9f3a-7521f410e3bd,-9923762.0216,3725243.4688
51953,GALLIANO LA,502,WM Supercenter,Retail,16759 HIGHWAY 3235,GALLIANO,LAFOURCHE,LA,70345-4053,Open,86d56f18-19ff-43e7-848f-cb1111f85aa7,-10054866.5482,3435689.9024
51954,COLUMBUS TX,503,Wal-Mart,Retail,2103 MILAM ST,COLUMBUS,COLORADO,TX,78934-3013,Open,8bdc6975-e261-4b6a-a5e6-312e44a94661,-10746602.3017,3464351.8221
51955,GALVESTON TX,504,WM Supercenter,Retail,6702 SEAWALL BLVD,GALVESTON,GALVESTON,TX,77551-9001,Open,3fb749c2-0ec0-428e-9569-e36e555163e7,-10556767.059,3409417.6446
51956,"DERIDDER, LA",505,WM Supercenter,Retail,1125 N PINE ST,DERIDDER,BEAUREGARD,LA,70634-2819,Open,c10c0ba7-775b-465a-86ab-7549b0168f38,-10384774.5496,3615381.4584
51957,FLORA IL,506,WM Supercenter,Retail,1540 N WORTHEY ST,FLORA,CLAY,IL,62839-1096,Open,f91300fd-d460-4987-9636-2da5c6983544,-9851328.9893,4676243.8729
51958,LAWRENCEBURG KY,507,WM Supercenter,Retail,1000 BYPASS N,LAWRENCEBURG,ANDERSON,KY,40342-9462,Open,d3e5e14d-9e19-4d8d-b222-286cc830eeda,-9452031.2079,4584400.4344
51959,KERRVILLE TX,508,WM Supercenter,Retail,1216 JUNCTION HWY,KERRVILLE,KERR,TX,78028-4906,Open,d12b3265-0147-4295-ab33-640a79461f63,-11039243.7659,3511633.887
51960,Optical Labs Virtual Store,509,Other,Retail,2525 ROHR ROAD,LOCKBOURNE,FRANKLIN,OH,43137-0000,Open,d14fa930-05aa-4ef5-9825-8f3d393f933e,-9232548.4678,4843015.4583
51961,GAINESVILLE GA,510,WM Supercenter,Retail,400 SHALLOWFORD RD NW,GAINESVILLE,HALL,GA,30504-4152,Open,8f6f63d2-7fb5-4921-bbea-b644e100a550,-9334198.191,4068044.3877
51962,SUMTER SC,511,WM Supercenter,Retail,1283 BROAD ST,SUMTER,SUMTER,SC,29150-1973,Open,ac23e3bf-0308-4a1b-a1a9-1c5dc070a494,-8948929.5597,4023444.0779
51963,EL PASO TX,512,WM Supercenter,Retail,10727 GATEWAY BLVD W,EL PASO,EL PASO,TX,79935-4906,Open,4ad655c5-2f7c-4e51-8bda-31d4d79e1538,-11837708.3057,3730967.0081
51964,BIG SPRINGS TX,513,WM Supercenter,Retail,201 W MARCY DR,BIG SPRING,HOWARD,TX,79720-6546,Open,e59d1a95-721d-4c94-a2c3-b876fcd3ccfc,-11295337.2601,3793259.1506
51965,AIKEN SC,514,WM Supercenter,Retail,2035 WHISKEY RD,AIKEN,AIKEN,SC,29803-7956,Open,55ca383b-90b0-4db1-b05b-91ea462aaff0,-9096984.4825,3964286.3412
51966,MURPHY NC,515,WM Supercenter,Retail,93 RICK RAMSEY ST,MURPHY,CHEROKEE,NC,28906-5107,Open,da4c924a-9f69-4a7d-a074-733a64b04fc5,-9351457.1649,4178643.9544
51967,"GUN BARREL CITY, TX",516,WM Supercenter,Retail,1200 W MAIN ST,GUN BARREL CITY,HENDERSON,TX,75156-5320,Open,d698e4c2-e76f-4163-a68d-914dd5c7111c,-10701733.4225,3807111.4827
51968,MUSTANG OK,517,WM Supercenter,Retail,951 E STATE HIGHWAY 152,MUSTANG,CANADIAN,OK,73064-5119,Open,95eca39d-a619-483a-a2d2-202e286d8ae9,-10876493.5571,4217509.1256
51969,CANTON GA,518,WM Supercenter,Retail,1550 RIVERSTONE PKWY,CANTON,CHEROKEE,GA,30114-2889,Open,36d8f304-1284-45f3-8af5-030eea82163f,-9402195.8095,4063160.7085
51970,HARRODSBURG KY,519,WM Supercenter,Retail,591 JOSEPH DR,HARRODSBURG,MERCER,KY,40330-2194,Open,ce3ab505-40f1-4692-8e8e-852045f903c9,-9444829.2821,4543147.7808
51971,WINDER GA,520,WM Supercenter,Retail,440 ATLANTA HWY N.W.,WINDER,BARROW,GA,30680-7826,Open,d802cd25-0270-4104-94a1-808bfc217dbb,-9323750.5229,4027458.1411
51972,MOSS BLUFF LA,521,WM Supercenter,Retail,2500 N MARTIN LUTHER KING HWY,LAKE CHARLES,CALCASIEU,LA,70601-1307,Open,5085eed5-5ee6-41d8-9d18-1747c472dad2,-10372702.1734,3538148.7115
51973,CROSBY TX,522,WM Supercenter,Retail,14215 FM 2100 RD,CROSBY,HARRIS,TX,77532-9152,Open,bdcf987a-e2b7-4a52-a812-5e5d3a3700fb,-10582604.3128,3489974.811
51974,CARTHAGE TX,523,WM Supercenter,Retail,4609 NW LOOP 436,CARTHAGE,PANOLA,TX,75633-2205,Open,6af3caf8-5909-42c7-ac01-97a33e2f38bf,-10505064.8328,3785514.2154
51975,KENEDY TX,524,WM Supercenter,Retail,200 BUSINESS PARK BLVD,KENEDY,KARNES,TX,78119-2026,Open,a9acf384-203e-4964-b003-4e46d10f6640,-10894201.5938,3354601.3323
51976,SANFORD SR 46A FL,525,Neighborhood Market,Retail,825 CASA VERDE BLVD,LAKE MARY,SEMINOLE,FL,32746-0000,Open,f9532d86-2e40-4bd8-b27c-493f3424668c,-9050730.0095,3348247.7258
51977,"LOUISVILLE (NE), KY",526,WM Supercenter,Retail,3706 DIANN MARIE RD,LOUISVILLE,JEFFERSON,KY,40241-3818,Open,27ddf026-e15f-4570-8b3f-3145c5931b97,-9522914.4502,4621911.0237
51978,ANGLETON TX,527,WM Supercenter,Retail,1801 N VELASCO ST,ANGLETON,BRAZORIA,TX,77515-3014,Open,48010a71-db3c-4a0a-8fe0-cad9055032a2,-10623877.3499,3399099.4094
51979,CAMILLA GA,843,WM Supercenter,Retail,165 US HIGHWAY 19 S,CAMILLA,MITCHELL,GA,31730-1957,Open,71669181-6de4-4429-b811-ea578c6e4e12,-9372946.6133,3663405.1967
51980,MORRIS IL,844,WM Supercenter,Retail,333 E US ROUTE 6,MORRIS,GRUNDY,IL,60450-8920,Open,35154d5a-080e-4b17-bd12-f930c9e0d3b7,-9842581.8377,5069234.2865
51981,BUFFALO MO EF,845,Wal-Mart,Retail,1250 W DALLAS ST,BUFFALO,DALLAS,MO,65622-5403,Open,4600d74f-4b44-43e2-aaaa-75da85118fda,-10364529.7643,4528569.7008
51982,LAGRANGE TX,846,WM Supercenter,Retail,1915 W. STATE HWY. 71,LA GRANGE,FAYETTE,TX,78945-5291,Open,437b51c9-4586-48f5-8067-0c4553207238,-10787560.082,3490809.2086
51983,DODGEVILLE WI,847,WM Supercenter,Retail,601 E LEFFLER ST,DODGEVILLE,IOWA,WI,53533-2123,Open,75d8c3f8-ba1d-4a8e-a531-ed81663c07ee,-10032114.848,5307975.3567
51984,SOUTHAVEN MS,848,WM Supercenter,Retail,6811 SOUTHCREST PKWY,SOUTHAVEN,DESOTO,MS,38671-9538,Open,e4b3905a-53ae-45ea-a1b7-5d7989e66023,-10018324.2555,4158406.8336
51985,HOUST/HUMBLE/ALBIDE,849,WM Supercenter,Retail,155 LOUETTA XING,SPRING,HARRIS,TX,77373-3007,Open,aed1e348-9ef5-4d0c-8782-d5f9ce267c8c,-10623269.2115,3511877.4998
51986,"ALBUQUERQUE (C), NM",850,WM Supercenter,Retail,2701 CARLISLE BLVD NE,ALBUQUERQUE,BERNALILLO,NM,87110-2830,Open,146b76e2-a2ad-4a72-8633-86097b29aa92,-11867569.2026,4179121.8663
51987,"RUIDOSO DOWNS, NM",851,WM Supercenter,Retail,26180 US HIGHWAY 70,RUIDOSO DOWNS,LINCOLN,NM,88346-9596,Open,b427cbcb-2f25-467e-8520-13bb044dda83,-11756927.2022,3938428.2348
51988,OTTAWA IL,852,WM Supercenter,Retail,4041 VETERANS DR,OTTAWA,LA SALLE,IL,61350-9602,Open,aa038434-4fa3-438c-b404-bb0aa6b1dd5f,-9890107.6905,5068286.7014
51989,MOBILE AL,853,WM Supercenter,Retail,685 SCHILLINGER RD S,MOBILE,MOBILE,AL,36695-8922,Open,d7d1d2b6-a398-4116-9afe-8f3003e10847,-9820892.1255,3591027.299
51990,FRANKFORT IN,854,WM Supercenter,Retail,2460 E WABASH ST,FRANKFORT,CLINTON,IN,46041-9429,Open,a0f182a0-3d3f-4312-a2c5-641613434a30,-9626747.5939,4906923.4507
51991,UNION CITY GA,855,WM Supercenter,Retail,4735 JONESBORO RD,UNION CITY,FULTON,GA,30291-1915,Open,34295835-3738-4c60-aaf9-97087b32af3c,-9411098.2519,3971638.3172
51992,BREMEN GA,856,WM Supercenter,Retail,404 HIGHWAY 27 N BYP,BREMEN,HARALSON,GA,30110-1950,Open,caf99fd2-f876-46d0-86a5-b44f8cb580aa,-9480359.3466,3989643.499
51993,SANFORD FL,857,WM Supercenter,Retail,3653 S ORLANDO DR,SANFORD,SEMINOLE,FL,32773-5611,Open,8952596c-156d-4d36-9351-d78d9d401e4d,-9048250.9245,3345076.5732
51994,CAIRO GA,858,WM Supercenter,Retail,361 8TH AVE NE,CAIRO,GRADY,GA,39828-1603,Open,ab4c6f09-23a3-40e5-9d53-d9dc9a4f9b25,-9373496.0863,3618091.8311
51995,LAKE WALES FL,859,WM Supercenter,Retail,2000 STATE ROAD 60 E,LAKE WALES,POLK,FL,33898-5182,Open,6b561e2a-cb46-43d9-96a2-5f1c62782e5b,-9078440.4364,3235363.5157
51996,CHARLOTTE (E) NC,1666,WM Supercenter,Retail,3850 E INDEPENDENCE BLVD,CHARLOTTE,MECKLENBURG,NC,28205-7305,Open,63871bf2-29e7-4c97-8af6-f0f95a239017,-8992004.3027,4191014.7935
51997,WABASH IN,1667,WM Supercenter,Retail,1601 NO. CASS ST,WABASH,WABASH,IN,46992-9404,Open,dcda7239-648c-45ad-ad1e-f79e2882d6da,-9555176.6198,4985699.1382
51998,"BRADENTON, FL",528,WM Supercenter,Retail,2911 53RD AVE E,BRADEN RIVER,MANATEE,FL,34203-4312,Open,556c4aa7-346a-4f64-9c2d-851b1f1c5e76,-9186900.6861,3179766.0349
51999,GURNEE IL,1668,WM Supercenter,Retail,6590 GRAND AVE,GURNEE,LAKE,IL,60031-1621,Open,21b837ef-4477-4d42-a57a-149146a9a2c1,-9792390.8849,5219317.2116
52000,"EAU CLAIRE, WI",1669,WM Supercenter,Retail,3915 GATEWAY DR,EAU CLAIRE,EAU CLAIRE,WI,54701-8165,Open,ecccfcdf-19f2-4f3d-8b41-a70f4e196bbb,-10177756.1416,5586362.1605
52001,TEXAS CITY TX,529,WM Supercenter,Retail,6410 INTERSTATE 45,LA MARQUE,GALVESTON,TX,77568-3085,Open,d80a6f72-8d0e-458c-8698-906dcaa82b07,-10579540.3552,3426916.4032
52002,WYOMISSING (READING) PA,1670,Wal-Mart,Retail,1135 BERKSHIRE BLVD,WYOMISSING,BERKS,PA,19610-1243,Open,e62e5b9c-836f-4fd9-9719-b28440f3420c,-8457873.905,4915796.1944
52003,DELAND FL,860,WM Supercenter,Retail,1699 N WOODLAND BLVD,DELAND,VOLUSIA,FL,32720-1803,Open,0c761390-eae1-4552-8d1e-9ee9c418b063,-9050467.9634,3383520.3844
52004,"EL DORADO, AR",530,WM Supercenter,Retail,2730 N WEST AVE,EL DORADO,UNION,AR,71730-3124,Open,d6ee627a-5437-4cc5-8167-754e2829e3ea,-10315830.7154,3927461.2601
52005,"PAPILLION, NE",1671,WM Supercenter,Retail,8525 S 71ST PLZ,PAPILLION,SARPY,NE,68133-2100,Open,19203063-292b-49ac-a3dc-172a6b721218,-10688916.5416,5038077.425
52006,LUBBOCK TX,861,WM Supercenter,Retail,4215 S LOOP 289,LUBBOCK,LUBBOCK,TX,79423-1100,Open,f5d14c3d-82f7-42e1-b2a2-de384c9a22c2,-11343854.413,3965580.3843
52007,LAFAYETTE LA (W),531,WM Supercenter,Retail,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LAFAYETTE,LA,70506-7210,Open,c57ac273-7bc1-4d2f-a00f-ead9be96ab83,-10250134.516,3527627.5692
52008,ASHLAND WI,1672,WM Supercenter,Retail,2500 LAKE SHORE DR E,ASHLAND,ASHLAND,WI,54806-2421,Open,0622a0fb-6ee8-4d85-bc54-03a31ee57882,-10113438.8567,5877574.6709
52009,HINESVILLE GA,862,WM Supercenter,Retail,751 W OGLETHORPE HWY,HINESVILLE,LIBERTY,GA,31313-4416,Open,facaf944-7f04-4183-94a1-44f859131eee,-9083862.6975,3740501.3345
52010,GONZALES LA,532,WM Supercenter,Retail,308 N AIRLINE HWY,GONZALES,ASCENSION,LA,70737-3009,Open,a5e2744f-c2ae-464b-a9f4-96870a5e5515,-10119936.1301,3533836.875
52011,CANANDAIGUA NY,1673,WM Supercenter,Retail,4238 RECREATION DR,CANANDAIGUA,ONTARIO,NY,14424-2235,Open,67b8da11-c64f-4e24-a7ef-50f933a9e59a,-8598307.5614,5293129.0919
52012,ROANOKE AL,863,WM Supercenter,Retail,4180 US HWY 431,ROANOKE,RANDOLPH,AL,36274-2604,Open,a82c99ee-fa93-4a71-995c-20f7832f08d6,-9502725.3247,3917181.2057
52013,NEW IBERIA LA,533,WM Supercenter,Retail,1205 E ADMIRAL DOYLE DR,NEW IBERIA,IBERIA,LA,70560-6308,Open,0e102e89-c2b8-40d8-870b-535a1249250e,-10220849.9202,3501774.4347
52014,HAGERSTOWN MD,1674,WM Supercenter,Retail,17850 GARLAND GROH BLVD,HAGERSTOWN,WASHINGTON,MD,21740-1992,Open,8d60bd3b-08a3-4507-bf2e-dc96512c4adc,-8655010.9271,4816389.6476
52015,VIDALIA GA,864,WM Supercenter,Retail,3109 E 1ST ST,VIDALIA,TOOMBS,GA,30474-8830,Open,b2db1e84-84d2-46d2-a033-2979a836623f,-9168510.5949,3789878.4622
52016,ABILENE TX (S),535,WM Supercenter,Retail,4350 SOUTHWEST DR,ABILENE,TAYLOR,TX,79606-8207,Open,14a87c03-efbc-40c4-bca3-dfde11055478,-11107647.7005,3817359.9561
52017,LEBANON KY,1675,WM Supercenter,Retail,2136 CAMPBELLSVILLE RD,LEBANON,MARION,KY,40033-8466,Open,62926a48-b434-4385-a0b2-50ee4a56f436,-9493750.4134,4516529.1502
52018,TELL CITY IN,1676,WM Supercenter,Retail,730 US HIGHWAY 66 E,TELL CITY,PERRY,IN,47586-2758,Open,e6417a1e-f5a2-4e8a-9a73-bd2ec23863bb,-9657253.2532,4569292.921
52019,"NEW HARTFORD, NY",1677,WM Supercenter,Retail,4765 COMMERCIAL DR,NEW HARTFORD,ONEIDA,NY,13413-6211,Open,58a40021-1cf7-48fc-9b4a-1ef119f4e456,-8383720.4299,5326512.3758
52020,DELAFIELD WI,1678,WM Supercenter,Retail,2863 HERITAGE DR,DELAFIELD,WAUKESHA,WI,53018-2128,Open,d6e1c686-a8eb-4c72-96ac-14b538704971,-9837218.4646,5319420.0225
52021,ONALASKA WI,1679,WM Supercenter,Retail,3107 MARKET PL,ONALASKA,LA CROSSE,WI,54650-6756,Open,ab90d9fa-c7dc-46dd-8d8a-06749679158b,-10150516.9301,5446857.5975
52022,KENDALL FL,1680,WM Supercenter,Retail,15885 SW 88TH ST,KENDALL,MIAMI-DADE,FL,33196-1003,Open,c2d0f78c-9c34-461b-b2ca-dda08a300ec1,-8955521.566,2960158.8849
52023,MOUNT PROSPECT IL,1681,WM Supercenter,Retail,930 MOUNT PROSPECT PLZ,MOUNT PROSPECT,COOK,IL,60056-2652,Open,bae10f3d-d169-44ec-b24a-b4fcf189eb5e,-9787586.5583,5171365.0075
52024,CHESAPEAKE VA,1682,WM Supercenter,Retail,2448 CHESAPEAKE SQUARE RING RD,CHESAPEAKE,CHESAPEAKE CITY,VA,23321-2173,Open,10ff7b49-8c6b-461d-aad7-7699d8dce92e,-8506822.4209,4415436.5611
52025,SHENANDOAH IA,1683,WM Supercenter,Retail,705 S FREMONT ST,SHENANDOAH,PAGE,IA,51601-2101,Open,f2f87340-c0fe-4b9b-88f8-79289408a99c,-10617913.5195,4977289.4111
52026,EVERETT PA,1684,Wal-Mart,Retail,72 BEDFORD SQ,EVERETT,BEDFORD,PA,15537-6934,Open,1401fec8-f517-478f-b22a-ee22954d1790,-8732690.6696,4869321.7723
52027,PIERRE SD,1685,WM Supercenter,Retail,1730 N GARFIELD AVE,PIERRE,HUGHES,SD,57501-5507,Open,8c3a1e54-9ff1-4349-b59c-20949e10c020,-11166619.8687,5524505.0592
52028,"TAYLORSVILLE, UT",1686,WM Supercenter,Retail,5469 S REDWOOD RD,TAYLORSVILLE,SALT LAKE,UT,84123-5318,Open,9f0907dd-997c-4a02-95e5-0b186ae4546a,-12460753.2543,4960921.0899
52029,SUFFOLK VA,1687,WM Supercenter,Retail,1200 N MAIN ST,SUFFOLK,SUFFOLK CITY,VA,23434-4321,Open,8349420a-041c-4a91-846c-6d9b159ab1b9,-8524899.2591,4403771.2156
52030,VIRGINIA BEACH VA,1688,WM Supercenter,Retail,657 PHOENIX DR,VIRGINIA BEACH,VIRGINIA BEACH CITY,VA,23452-7318,Open,9bdd9b16-c206-4c4f-94ee-dce03afe85ce,-8468256.5626,4414533.8522
52031,AURORA (S) CO,1689,WM Supercenter,Retail,5650 S CHAMBERS RD,AURORA,ARAPAHOE,CO,80015-1132,Open,68c57092-e4e3-4034-80a8-f294e0a75dac,-11667554.349,4809995.9244
52032,DECATUR IL,1690,WM Supercenter,Retail,4224 N PROSPECT ST,DECATUR,MACON,IL,62526-6100,Open,eb3d2428-4c5d-42b8-81e0-eea91551c6ed,-9902039.9154,4851399.2644
52033,OVERLAND PARK KS,1691,Wal-Mart,Retail,7701 FRONTAGE RD,OVERLAND PARK,JOHNSON,KS,66204-2364,Open,4e97e706-1647-412f-895d-bf991cebd86e,-10541822.4174,4720212.4773
52034,COLTON CA,1692,WM Supercenter,Retail,1120 S MOUNT VERNON AVE,COLTON,SAN BERNARDINO,CA,92324-4220,Open,90827583-e8ef-475c-b9f2-b52cd2863371,-13058470.1244,4035532.8298
52035,REDLANDS CA,1693,Wal-Mart,Retail,2050 W REDLANDS BLVD,REDLANDS,SAN BERNARDINO,CA,92373-6228,Open,350c7c18-9174-4d67-bca4-96910ee63218,-13049202.8881,4037542.5531
52036,MARION NC,1694,WM Supercenter,Retail,2875 SUGAR HILL RD,MARION,MCDOWELL,NC,28752-6244,Open,29e44cbe-9da5-4b57-bd5e-ee622c580ae6,-9131577.7935,4252217.3358
52037,DEVILS LAKE ND,1695,WM Supercenter,Retail,1424 HWY 2 E,DEVILS LAKE,RAMSEY,ND,58301-4000,Open,9799345b-e9fb-4216-93cd-3c8b123d3420,-11003020.4036,6123173.2226
52038,FERGUS FALLS MN,1696,WM Supercenter,Retail,3300 STATE HIGHWAY 210 W,FERGUS FALLS,OTTER TAIL,MN,56537-4002,Open,678074ee-7461-4609-ae8c-4b81c33f1b2a,-10700515.142,5827356.9183
52039,ELK GROVE CA,1697,Wal-Mart,Retail,8465 ELK GROVE BLVD,ELK GROVE,SACRAMENTO,CA,95758-9573,Open,a60cd146-8733-4d27-8cd2-54a64c0aa954,-13513252.4344,4637760.0975
52040,HOOKSETT NH,1698,WM Supercenter,Retail,3 COMMERCE DR,HOOKSETT,MERRIMACK,NH,03106-2528,Open,d5812343-f526-4a81-8747-7d78d0aacf45,-7956513.405,5318227.3428
52041,LAYTON UT,1699,WM Supercenter,Retail,745 W HILL FIELD RD,LAYTON,DAVIS,UT,84041-4602,Open,d1177c58-4e39-4888-8b71-afd81cd55805,-12465511.606,5022427.916
52042,POWAY CA,1700,WM Supercenter,Retail,13425 COMMUNITY RD,POWAY,SAN DIEGO,CA,92064-4723,Open,ffc6ac74-217b-43df-9375-78ff09909495,-13028574.2733,3889866.3469
52043,ELBERTON GA,1701,Wal-Mart,Retail,955 ELBERT ST,ELBERTON,ELBERT,GA,30635-2641,Open,a2b93edb-bccd-43f7-8936-5324f5b936c6,-9222291.9352,4041163.6913
52044,MELBOURNE (N) FL,1702,WM Supercenter,Retail,1000 N WICKHAM RD,MELBOURNE,BREVARD,FL,32935-8937,Open,98a26f52-5249-431d-b152-48354c977249,-8980640.3638,3264462.2498
52045,MARTINSBURG WV,1703,WM Supercenter,Retail,800 FOXCROFT AVE,MARTINSBURG,BERKELEY,WV,25401-1829,Open,29e249d2-3ff0-449b-8af2-cb56049039d5,-8681373.0523,4786588.2992
52046,VACAVILLE CA,1704,WM Supercenter,Retail,1501 HELEN POWER DR,VACAVILLE,SOLANO,CA,95687-3351,Open,15648a00-da8d-4079-be44-4e1ba1d0dd66,-13576413.1097,4630699.9071
52047,SENECA FALLS NY,1705,WM Supercenter,Retail,1860 N ROAD,WATERLOO,SENECA,NY,13165-4175,Open,1efd7c5a-ba64-406b-96c0-008379ab153d,-8553884.1828,5297931.4058
52048,"EAST LIVERPOOL, OH",1707,WM Supercenter,Retail,16280 DRESDEN AVE,EAST LIVERPOOL,COLUMBIANA,OH,43920-9024,Open,ac30177f-7170-4caf-a171-56ccd9cd015b,-8970833.562,4962912.7829
52049,RIVERDALE UT,1708,WM Supercenter,Retail,4848 S 900 W,RIVERDALE,WEBER,UT,84405-3726,Open,ef8c532c-cf74-40e2-bb94-871c670d17f3,-12467636.3611,5038350.8801
52050,ANGOLA IN,1709,WM Supercenter,Retail,2016 N WAYNE ST,ANGOLA,STEUBEN,IN,46703-9102,Open,d140232f-c910-4178-8808-7c2bc2bef017,-9461666.2438,5110418.6099
52051,CLINTON MS,1710,WM Supercenter,Retail,950 HIGHWAY 80 E,CLINTON,HINDS,MS,39056-5203,Open,16504bc7-c180-41bc-acff-2e7ac6c48fd9,-10052675.7806,3806193.9048
52052,IRONDALE AL,1711,WM Supercenter,Retail,1600 MONTCLAIR RD,BIRMINGHAM,JEFFERSON,AL,35210-2410,Open,52c96976-eb0f-43a9-90dd-cb58d79b8e7c,-9653647.8376,3965728.0781
52053,LARGO FL,1712,WM Supercenter,Retail,990 MISSOURI AVE N,LARGO,PINELLAS,FL,33770-1812,Open,568d914f-6f74-4c93-8e65-cafe291649ac,-9215677.7763,3239707.8838
52054,CANTON IL,1713,Wal-Mart,Retail,2071 N MAIN ST,CANTON,FULTON,IL,61520-1032,Open,8937ecf5-f37b-4589-a742-0454f27b0dff,-10022457.3256,4952389.5544
52055,FAIRMONT WV,1714,WM Supercenter,Retail,32 TYGART MALL LOOP,FAIRMONT,MARION,WV,26554-2187,Open,1602f3ed-a2f0-43d6-902c-0e69f1b80e9d,-8926804.2543,4782722.5021
52056,EASTON MD,1715,Wal-Mart,Retail,8155 ELLIOTT RD,EASTON,TALBOT,MD,21601-7131,Open,89c5ccd7-70f2-4bff-af16-aedc336eb7cc,-8466330.6241,4689166.4696
52057,PRINCE FREDERICK MD,1716,Wal-Mart,Retail,150 SOLOMONS ISLAND RD N,PRINCE FREDERICK,CALVERT,MD,20678-3906,Open,43b6f65b-86b6-4361-bd34-9f79247b6a65,-8526117.3169,4656110.0727
52058,WALDORF MD,1717,Wal-Mart,Retail,11930 ACTON LN,WALDORF,CHARLES,MD,20601-3689,Open,c1957b43-e813-4853-bf13-947ebe38f967,-8559917.1426,4670122.7634
52059,FINDLAY OH,1718,WM Supercenter,Retail,2500 TIFFIN AVE,FINDLAY,HANCOCK,OH,45840-9511,Open,b2ed7717-2608-4589-9f91-17634a630092,-9305680.2526,5020822.3225
52060,BIG RAPIDS MI,1719,WM Supercenter,Retail,21400 PERRY AVE,BIG RAPIDS,MECOSTA,MI,49307-9262,Open,d8eba4ef-f1d5-4217-a07a-b285a3e2af1f,-9518853.7378,5417677.5323
52061,SNELLVILLE GA,1720,WM Supercenter,Retail,1550 SCENIC HWY N,SNELLVILLE,GWINNETT,GA,30078-2130,Open,ed91a085-36e3-4b6c-a0b1-cc9e868f245e,-9351678.3567,4013571.7779
52062,IOWA CITY IA,1721,WM Supercenter,Retail,919 HIGHWAY 1 W,IOWA CITY,JOHNSON,IA,52246-4225,Open,ba0a9690-5504-487f-81f6-2ed16f9c0195,-10191432.1863,5107817.3302
52063,MARSHALL MN,1722,WM Supercenter,Retail,1221 E MAIN ST,MARSHALL,LYON,MN,56258-2582,Open,d9427ef8-50ff-4ded-b895-3abbdaff5659,-10660712.8581,5532613.969
52064,"DES MOINES, IA",1723,WM Supercenter,Retail,5101 SE 14TH ST,DES MOINES,POLK,IA,50320-1609,Open,f021f16f-0146-4c9c-b642-f9cc9059449b,-10418730.1112,5091869.1375
52065,MILLERSBURG OH,1724,WM Supercenter,Retail,1640 S WASHINGTON ST,MILLERSBURG,HOLMES,OH,44654-8901,Open,18d5909c-580c-4ced-b15d-bb30473e5dfb,-9119246.2656,4943769.208
52066,HARRISONBURG VA,1726,WM Supercenter,Retail,171 BURGESS ROAD,HARRISONBURG,HARRISONBURG CITY,VA,22801-0000,Open,5a734a7a-f3c3-45d4-95ee-c7ca445e8533,-8777888.7206,4641099.0924
52067,BERLIN WI,1727,WM Supercenter,Retail,861 COUNTY ROAD F,BERLIN,GREEN LAKE,WI,54923-1300,Open,12cf3d5e-5475-45bc-a66c-169203e457f7,-9905095.1902,5460897.7685
52068,ANDERSON IN,1728,WM Supercenter,Retail,2321 CHARLES ST,ANDERSON,MADISON,IN,46013-2762,Open,3848febe-2a9f-4a4e-8db3-61946b4f6b24,-9534477.985,4875325.9299
52069,CONNERSVILLE IN,1729,WM Supercenter,Retail,4200 WESTERN AVE,CONNERSVILLE,FAYETTE,IN,47331-2902,Open,9e0ddd03-bd41-47ed-9b9e-18a3b3a910bf,-9477394.018,4820186.591
52070,TAPPAHANNOCK VA,1730,WM Supercenter,Retail,1660 TAPPAHANNOCK BLVD,TAPPAHANNOCK,ESSEX,VA,22560-9320,Open,cc9753cd-55c8-4dfa-9b99-d27d896b245d,-8556391.543,4565887.9085
52071,GENEVA NY,1731,WM Supercenter,Retail,990 STATE ROUTE 5 AND 20,GENEVA,ONTARIO,NY,14456-9543,Open,d2538fc2-688c-46e5-9441-8951655f4ae4,-8573995.8299,5290659.9108
52072,DENISON IA,1732,WM Supercenter,Retail,510 AVENUE C,DENISON,CRAWFORD,IA,51442-2718,Open,02c2dc31-553c-4e42-b4cf-5a7920187c28,-10616724.7386,5164908.4819
52073,OWOSSO MI,1733,WM Supercenter,Retail,1621 E M 21,OWOSSO,SHIAWASSEE,MI,48867-9053,Open,75a36ac5-ef02-4aeb-a2a8-3718268ea399,-9366291.6002,5311979.3052
52074,CHAMPAIGN IL,1734,WM Supercenter,Retail,2610 N PROSPECT AVE,CHAMPAIGN,CHAMPAIGN,IL,61822-1251,Open,092ca379-0a05-4b0c-99d6-c4977fc541a7,-9824492.5318,4887324.2024
52075,WHEELING IL,1735,WM Supercenter,Retail,1455 E LAKE COOK RD,WHEELING,COOK,IL,60090-2247,Open,f65ac9c5-7e64-4e21-8cf6-34027a4a8eaa,-9790844.5459,5183846.5941
52076,DOVER DE,1736,WM Supercenter,Retail,36 JEROME DR,DOVER,KENT,DE,19901-2300,Open,3780c0fb-6b4c-4ea2-aa6f-1dfc817af25b,-8412510.3219,4752763.142
52077,VILLA PARK IL,1737,WM Supercenter,Retail,900 SOUTH ROUTE 83,VILLA PARK,DUPAGE,IL,60181-0000,Open,21b28f81-7d54-43c2-89b7-304223cbc786,-9791968.6501,5141796.6528
52078,HUTCHINSON MN,1738,WM Supercenter,Retail,1300 HIGHWAY 15 S,HUTCHINSON,MCLEOD,MN,55350-3801,Open,49216ad5-d4ba-445c-a8ac-a7998d2e6213,-10506209.5312,5601354.4803
